name	ID	manual	auto	checked	blacklisted
depsipeptide catabolic process	GO_0050762	0	1	0	0
depsipeptide biosynthetic process	GO_0050763	0	1	0	0
cyanophycin metabolic process	GO_0043705	0	1	0	0
chrysobactin metabolic process	GO_0042857	0	1	0	0
chrysobactin catabolic process	GO_0042859	0	1	0	0
chrysobactin biosynthetic process	GO_0042858	0	1	0	0
carnosine metabolic process	GO_0035498	0	1	0	0
carnosine biosynthetic process	GO_0035499	0	1	0	0
calcitonin catabolic process	GO_0010816	0	1	0	0
brevianamide F metabolic process	GO_1900803	0	1	0	0
brevianamide F catabolic process	GO_1900804	0	1	0	0
brevianamide F biosynthetic process	GO_1900805	0	1	0	0
bradykinin catabolic process	GO_0010815	0	1	0	0
bradykinin biosynthetic process	GO_0002936	0	1	0	0
biosynthetic process of antibacterial peptides active against Gram-positive bacteria	GO_0002815	0	1	0	0
biosynthetic process of antibacterial peptides active against Gram-negative bacteria	GO_0002812	0	1	0	0
beta-amyloid metabolic process	GO_0050435	0	1	0	0
beta-amyloid formation	GO_0034205	0	1	0	0
bacteriocin metabolic process	GO_0046224	0	1	0	0
bacteriocin catabolic process	GO_0046225	0	1	0	0
bacteriocin biosynthetic process	GO_0030152	0	1	0	0
bacitracin A metabolic process	GO_1901122	0	1	0	0
bacitracin A catabolic process	GO_1901123	0	1	0	0
bacitracin A biosynthetic process	GO_1901124	0	1	0	0
ascorbate glutathione cycle	GO_0033355	0	1	0	0
antimicrobial peptide biosynthetic process	GO_0002777	0	1	0	0
antifungal peptide biosynthetic process	GO_0002783	0	1	0	0
antibacterial peptide biosynthetic process	GO_0002780	0	1	0	0
angiotensin maturation	GO_0002003	0	1	0	0
achromobactin biosynthetic process	GO_0042861	0	1	0	0
SRP-dependent cotranslational protein targeting to membrane, signal sequence processing	GO_0006618	0	1	0	0
