Roche CV	GO term name	GO term ID
peptide metabolism	peptidyl-serine autophosphorylation
peptide metabolism	peptidyl-serine decanoylation
peptide metabolism	peptidyl-serine dephosphorylation
peptide metabolism	peptidyl-serine modification
peptide metabolism	peptidyl-serine octanoylation
peptide metabolism	peptidyl-serine palmitoylation
peptide metabolism	peptidyl-serine phosphopantetheinylation
peptide metabolism	peptidyl-serine phosphorylation
peptide metabolism	peptidyl-serine phosphorylation involved in acrosome reaction
peptide metabolism	peptidyl-serine racemization
peptide metabolism	peptidyl-serine sulfation
peptide metabolism	peptidyl-threonine adenylylation
peptide metabolism	peptidyl-threonine decanoylation
peptide metabolism	peptidyl-threonine dephosphorylation
peptide metabolism	peptidyl-threonine modification
peptide metabolism	peptidyl-threonine octanoylation
peptide metabolism	peptidyl-threonine palmitoylation
peptide metabolism	peptidyl-threonine phosphorylation
peptide metabolism	peptidyl-threonine racemization
peptide metabolism	peptidyl-threonine sulfation
peptide metabolism	peptidyl-thyronine biosynthetic process from peptidyl-tyrosine
peptide metabolism	peptidyl-thyronine iodination
peptide metabolism	peptidyl-thyronine iodination to form 3',3'',5',5''-tetraiodo-L-thyronine
peptide metabolism	peptidyl-thyronine iodination to form 3',3'',5'-triiodo-L-thyronine
peptide metabolism	peptidyl-tryptophan bromination
peptide metabolism	peptidyl-tryptophan hydroxylation
peptide metabolism	peptidyl-tryptophan modification
peptide metabolism	peptidyl-tryptophan oxidation to tryptophyl quinone
peptide metabolism	peptidyl-tryptophan racemization
peptide metabolism	peptidyl-tryptophan succinylation
peptide metabolism	peptidyl-tyrosine adenylylation
peptide metabolism	peptidyl-tyrosine autophosphorylation
peptide metabolism	peptidyl-tyrosine dehydrogenation
peptide metabolism	peptidyl-tyrosine dehydrogenation to form (E)-2,3-didehydrotyrosine
peptide metabolism	peptidyl-tyrosine dehydrogenation to form (Z)-2,3-didehydrotyrosine
peptide metabolism	peptidyl-tyrosine dephosphorylation
peptide metabolism	peptidyl-tyrosine hydroxylation
peptide metabolism	peptidyl-tyrosine modification
peptide metabolism	peptidyl-tyrosine phosphorylation
peptide metabolism	peptidyl-tyrosine sulfation
peptide metabolism	peptidyl-tyrosine uridylylation
peptide metabolism	peptidyl-valine modification
peptide metabolism	positive regulation of N-terminal peptidyl-lysine acetylation
peptide metabolism	positive regulation of peptidyl-cysteine S-nitrosylation
peptide metabolism	positive regulation of peptidyl-lysine acetylation
peptide metabolism	positive regulation of peptidyl-serine phosphorylation
peptide metabolism	positive regulation of peptidyl-serine phosphorylation of STAT protein
peptide metabolism	positive regulation of peptidyl-threonine phosphorylation
peptide metabolism	positive regulation of peptidyl-tyrosine autophosphorylation
peptide metabolism	positive regulation of peptidyl-tyrosine phosphorylation
peptide metabolism	protein citrullination
peptide metabolism	protein peptidyl-prolyl isomerization
peptide metabolism	protein-chromophore linkage via peptidyl-N6-3-dehydroretinal-L-lysine
peptide metabolism	protein-chromophore linkage via peptidyl-N6-retinal-L-lysine
peptide metabolism	protein-chromophore linkage via peptidyl-S-4-hydroxycinnamyl-L-cysteine
peptide metabolism	protein-chromophore linkage via peptidyl-cysteine
peptide metabolism	protein-pyridoxal-5-phosphate linkage via peptidyl-N6-pyridoxal phosphate-L-lysine
peptide metabolism	regulation of N-terminal peptidyl-lysine acetylation
peptide metabolism	regulation of peptidyl-cysteine S-nitrosylation
peptide metabolism	regulation of peptidyl-lysine acetylation
peptide metabolism	regulation of peptidyl-serine phosphorylation
peptide metabolism	regulation of peptidyl-serine phosphorylation of STAT protein
peptide metabolism	regulation of peptidyl-threonine phosphorylation
peptide metabolism	regulation of peptidyl-tyrosine autophosphorylation
peptide metabolism	regulation of peptidyl-tyrosine phosphorylation
PDGF pathway	negative regulation of platelet-derived growth factor receptor signaling pathway
PDGF pathway	negative regulation of platelet-derived growth factor receptor-alpha signaling pathway
PDGF pathway	negative regulation of platelet-derived growth factor receptor-beta signaling pathway
PDGF pathway	platelet-derived growth factor production
PDGF pathway	platelet-derived growth factor receptor signaling pathway
PDGF pathway	platelet-derived growth factor receptor-alpha signaling pathway
PDGF pathway	platelet-derived growth factor receptor-beta signaling pathway
PDGF pathway	positive regulation of platelet-derived growth factor receptor signaling pathway
PDGF pathway	positive regulation of platelet-derived growth factor receptor-alpha signaling pathway
PDGF pathway	positive regulation of platelet-derived growth factor receptor-beta signaling pathway
PDGF pathway	regulation of platelet-derived growth factor receptor signaling pathway
PDGF pathway	regulation of platelet-derived growth factor receptor-alpha signaling pathway
PDGF pathway	regulation of platelet-derived growth factor receptor-beta signaling pathway
pancreatic stellate cell	negative regulation of pancreatic stellate cell proliferation
pancreatic stellate cell	pancreatic stellate cell proliferation
pancreatic stellate cell	positive regulation of pancreatic stellate cell proliferation
pancreatic stellate cell	regulation of pancreatic stellate cell proliferation
pancreatic PP cell	pancreatic PP cell development
pancreatic PP cell	pancreatic PP cell differentiation
pancreatic PP cell	pancreatic PP cell fate commitment
pancreatic E cell	pancreatic E cell development
pancreatic E cell	pancreatic E cell fate commitment
pancreatic E cell	pancreatic epsilon cell differentiation
pancreatic D cell	pancreatic D cell development
pancreatic D cell	pancreatic D cell differentiation
pancreatic D cell	pancreatic D cell fate commitment
pancreatic A cell	pancreatic A cell development
pancreatic A cell	pancreatic A cell differentiation
pancreatic A cell	pancreatic A cell fate commitment
pancreas exocrine	exocrine pancreas development
pancreas exocrine	negative regulation of pancreatic juice secretion
pancreas exocrine	pancreatic elastase II activity
pancreas exocrine	pancreatic elastase activity
pancreas exocrine	pancreatic juice secretion
pancreas exocrine	positive regulation of pancreatic juice secretion
pancreas exocrine	regulation of pancreatic juice secretion
pancreas endocrine	endocrine pancreas development
pancreas endocrine	negative regulation of pancreatic A cell differentiation
pancreas endocrine	negative regulation of type B pancreatic cell apoptotic process
pancreas endocrine	negative regulation of type B pancreatic cell development
pancreas endocrine	positive regulation of pancreatic A cell differentiation
pancreas endocrine	positive regulation of type B pancreatic cell apoptotic process
pancreas endocrine	positive regulation of type B pancreatic cell development
pancreas endocrine	regulation of pancreatic A cell differentiation
pancreas endocrine	regulation of type B pancreatic cell apoptotic process
pancreas endocrine	regulation of type B pancreatic cell development
pancreas development	branching involved in pancreas morphogenesis
pancreas development	determination of pancreatic left/right asymmetry
pancreas development	pancreas development
pancreas development	pancreas field specification
pancreas development	pancreas induction
pancreas development	pancreas morphogenesis
pancreas development	pancreatic bud formation
pancreas B cells	islet amyloid polypeptide processing
oxidoreductase activity	3-hydroxyanthranilate 3,4-dioxygenase activity
oxidoreductase activity	C-8 sterol isomerase activity
oxidoreductase activity	NAD+ diphosphatase activity
oxidoreductase activity	acylglycerone-phosphate reductase activity
oxidoreductase activity	ferric-chelate reductase activity
oxidoreductase activity	sulfonate dioxygenase activity
oxidoreductase activity	taurine dioxygenase activity
oxidoreductase activity	thioredoxin
oxidative stress	response to oxygen radical
oxidative stress	response to reactive oxygen species
oxidative stress	response to singlet oxygen
oxidative stress	response to superoxide
oxidative stress	superoxide anion generation
oxidative stress	superoxide metabolic process
oxidative metabolism	negative regulation of hydrogen peroxide biosynthetic process
oxidative metabolism	negative regulation of hydrogen peroxide catabolic process
oxidative metabolism	negative regulation of hydrogen peroxide metabolic process
oxidative metabolism	negative regulation of hydrogen peroxide-mediated programmed cell death
oxidative metabolism	oxidation-dependent protein catabolic process
oxidative metabolism	oxidation-reduction process
oxidative metabolism	oxidative RNA demethylation
oxidative metabolism	oxidative deethylation
oxidative metabolism	oxidative demethylation
oxidative metabolism	oxidative phosphorylation
oxidative metabolism	oxidative photosynthetic carbon pathway
oxidative metabolism	oxidative single-stranded RNA demethylation
oxidative metabolism	oxidative stress-induced premature senescence
oxidative metabolism	oxidized glutathione reduction
oxidative metabolism	oxidoreduction coenzyme metabolic process
oxidative metabolism	regulation of hydrogen peroxide biosynthetic process
oxidative metabolism	regulation of hydrogen peroxide catabolic process
oxidative metabolism	regulation of hydrogen peroxide metabolic process
oxidative metabolism	regulation of hydrogen peroxide-mediated programmed cell death
oxidative metabolism	sulfide oxidation
oxidative metabolism	sulfide oxidation, using siroheme sulfite reductase
oxidative metabolism	sulfide oxidation, using sulfide dehydrogenase
oxidative metabolism	sulfide oxidation, using sulfide:quinone oxidoreductase
oxidative metabolism	sulfur oxidation
oxidative metabolism	sulfur oxidation, ferric ion-dependent
ovary	antral ovarian follicle growth
ovary	female gonad morphogenesis
ovary	follicular fluid formation in ovarian follicle antrum
ovary	follicular fluid formation in ovarian follicle antrum involved in distinct antral spaces stage
ovary	follicular fluid formation in ovarian follicle antrum involved in fused antrum stage
ovary	follicular fluid formation in ovarian follicle antrum involved in scattered antral spaces stage
ovary	initiation of primordial ovarian follicle growth
ovary	luteinizing hormone signaling pathway involved in ovarian follicle development
ovary	negative regulation of ovarian follicle development
ovary	ovarian cumulus expansion
ovary	ovarian follicle atresia
ovary	ovarian follicle cell development
ovary	ovarian follicle cell migration
ovary	ovarian follicle cell stalk formation
ovary	ovarian follicle cell-cell adhesion
ovary	ovarian follicle development
ovary	ovarian follicle endowment
ovary	ovarian follicle rupture
ovary	ovarian fusome organization
ovary	ovarian nurse cell to oocyte transport
ovary	ovary septum development
ovary	oviduct development
ovary	oviduct epithelium development
ovary	oviduct morphogenesis
ovary	oviposition
ovary	ovulation
ovary	ovulation cycle
ovary	ovulation cycle process
ovary	ovulation from ovarian follicle
ovary	ovule development
ovary	ovule morphogenesis
ovary	plant-type ovary development
ovary	positive regulation of antral ovarian follicle growth
ovary	positive regulation of ovarian follicle development
ovary	preantral ovarian follicle growth
ovary	primary ovarian follicle growth
ovary	primary ovarian follicle growth involved in double layer follicle stage
ovary	primary ovarian follicle growth involved in primary follicle stage
ovary	regulation of antral ovarian follicle growth
ovary	regulation of ovarian follicle development
organic acid metabolism	organic acid biosynthetic process
organic acid metabolism	organic acid catabolic process
organic acid metabolism	organic acid metabolic process
organic acid metabolism	organic acid phosphorylation
organic acid metabolism	organic acid transport
organ development	organ formation
organ development	organ growth
organ development	organ induction
organ development	organ maturation
organ development	organ morphogenesis
organ development	organ regeneration
optic nerve development	optic nerve development
optic nerve development	optic nerve formation
optic nerve development	optic nerve maturation
optic nerve development	optic nerve morphogenesis
optic nerve development	optic nerve structural organization
oogenesis	oogenesis
oogenesis	oogenesis stage
oogenesis	oogonium development
oogenesis	oogonium stage
oocyte	oocyte animal/vegetal axis specification
oocyte	oocyte anterior/posterior axis specification
oocyte	oocyte axis specification
oocyte	oocyte construction
oocyte	oocyte development
oocyte	oocyte differentiation
oocyte	oocyte dorsal/ventral axis specification
oocyte	oocyte fate commitment
oocyte	oocyte fate determination
oocyte	oocyte growth
oocyte	oocyte growth in germarium-derived egg chamber
oocyte	oocyte localization involved in germarium-derived egg chamber formation
oocyte	oocyte maturation
oocyte	oocyte microtubule cytoskeleton organization
oocyte	oocyte microtubule cytoskeleton polarization
oocyte	oocyte morphogenesis
oocyte	oocyte nucleus localization involved in oocyte dorsal/ventral axis specification
oocyte	oocyte nucleus migration involved in oocyte dorsal/ventral axis specification
olfactory system development	olfactory bulb axon guidance
olfactory system development	olfactory bulb development
olfactory system development	olfactory bulb interneuron development
olfactory system development	olfactory bulb interneuron differentiation
olfactory system development	olfactory bulb interneuron fate commitment
olfactory system development	olfactory bulb mitral cell layer development
olfactory system development	olfactory bulb tufted cell development
olfactory system development	olfactory cortex development
olfactory system development	olfactory nerve development
olfactory system development	olfactory nerve formation
olfactory system development	olfactory nerve maturation
olfactory system development	olfactory nerve morphogenesis
olfactory system development	olfactory nerve structural organization
olfactory	chemorepulsion involved in postnatal olfactory bulb interneuron migration
olfactory	motogenic signaling involved in postnatal olfactory bulb interneuron migration
olfactory	olfactory behavior
olfactory	olfactory learning
olfactory	postnatal olfactory bulb interneuron migration
olfactory	regulation of olfactory learning
olfactory	tangential migration from the subventricular zone to the olfactory bulb
nucleotide binding process	DNA secondary structure binding
nucleotide binding process	SNARE binding
nucleotide binding process	acyl binding
nucleotide binding process	fatty-acyl-CoA binding
nucleotide binding process	inositol hexakisphosphate binding
nucleotide binding process	nucleotide binding
nucleotide binding process	peroxisome targeting sequence binding
nucleotide binding process	translation repressor activity, non-nucleic acid binding
nucleotide binding process	translation repressor activity, nucleic acid binding
nuclear events	karyogamy
nuclear events	karyogamy involved in conjugation with cellular fusion
nuclear events	karyogamy involved in conjugation with mutual genetic exchange
nuclear events	mRNA 3'-splice site recognition
nuclear events	mRNA 5'-splice site recognition
nuclear events	mRNA branch site recognition
nuclear events	nuclear RNA surveillance
nuclear events	nuclear division
nuclear events	nuclear division involved in appressorium formation on or near host
nuclear events	nuclear envelope disassembly
nuclear events	nuclear envelope organization
nuclear events	nuclear envelope reassembly
nuclear events	nuclear export
nuclear events	nuclear fragmentation involved in apoptotic nuclear change
nuclear events	nuclear fusion during karyogamy
nuclear events	nuclear import
nuclear events	nuclear inner membrane organization
nuclear events	nuclear mRNA surveillance
nuclear events	nuclear mRNA surveillance of mRNA 3'-end processing
nuclear events	nuclear mRNA surveillance of mRNP export
nuclear events	nuclear matrix anchoring at nuclear membrane
nuclear events	nuclear matrix organization
nuclear events	nuclear membrane fusion
nuclear events	nuclear membrane fusion involved in karyogamy
nuclear events	nuclear membrane organization
nuclear events	nuclear membrane vesicle binding to chromatin
nuclear events	nuclear migration
nuclear events	nuclear migration along microfilament
nuclear events	nuclear migration involved in conjugation with cellular fusion
nuclear events	nuclear migration involved in conjugation with mutual genetic exchange
nuclear events	nuclear ncRNA surveillance
nuclear events	nuclear outer membrane organization
nuclear events	nuclear polyadenylation-dependent CUT catabolic process
nuclear events	nuclear polyadenylation-dependent antisense transcript catabolic process
nuclear events	nuclear polyadenylation-dependent mRNA catabolic process
nuclear events	nuclear polyadenylation-dependent ncRNA catabolic process
nuclear events	nuclear polyadenylation-dependent rRNA catabolic process
nuclear events	nuclear polyadenylation-dependent snRNA catabolic process
nuclear events	nuclear polyadenylation-dependent snoRNA catabolic process
nuclear events	nuclear polyadenylation-dependent tRNA catabolic process
nuclear events	nuclear pore complex assembly
nuclear events	nuclear pore distribution
nuclear events	nuclear pore localization
nuclear events	nuclear pore organization
nuclear events	nuclear retention of pre-mRNA at the site of transcription
nuclear events	nuclear retention of pre-mRNA with aberrant 3'-ends at the site of transcription
nuclear events	nuclear retention of unspliced pre-mRNA at the site of transcription
nuclear events	nuclear speck organization
nuclear events	nuclear translocation of Hog1
nuclear events	nuclear translocation of MAPK (mating sensu Fungi)
nuclear events	nuclear translocation of MAPK (mating sensu Saccharomyces)
nuclear events	nuclear translocation of MAPK (pseudohyphal growth)
nuclear events	nuclear translocation of MAPK during sporulation (sensu Fungi)
nuclear events	nuclear translocation of MAPK during sporulation (sensu Saccharomyces)
nuclear events	nuclear transport
nuclear events	nuclear-transcribed mRNA catabolic process
nuclear events	nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay
nuclear events	nuclear-transcribed mRNA catabolic process, 5'-3' exonucleolytic nonsense-mediated decay
nuclear events	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay
nuclear events	nuclear-transcribed mRNA catabolic process, deadenylation-independent decay
nuclear events	nuclear-transcribed mRNA catabolic process, endonucleolytic cleavage-dependent decay
nuclear events	nuclear-transcribed mRNA catabolic process, exonucleolytic
nuclear events	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'
nuclear events	nuclear-transcribed mRNA catabolic process, exonucleolytic, 5'-3'
nuclear events	nuclear-transcribed mRNA catabolic process, meiosis-specific transcripts
nuclear events	nuclear-transcribed mRNA catabolic process, no-go decay
nuclear events	nuclear-transcribed mRNA catabolic process, non-stop decay
nuclear events	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
nuclear events	nuclear-transcribed mRNA poly(A) tail shortening
nuclear events	nucleate erythrocyte development
nuclear events	nucleate erythrocyte differentiation
nuclear events	nucleate erythrocyte maturation
nuclear events	nucleic acid metabolic process
nuclear events	nucleic acid phosphodiester bond hydrolysis
nuclear events	nucleic acid transport
nuclear events	nucleic acid-protein covalent cross-linking
nuclear events	nucleobase biosynthetic process
nuclear events	nucleobase catabolic process
nuclear events	nucleobase metabolic process
nuclear events	nucleobase transport
nuclear events	nucleobase-containing compound biosynthetic process
nuclear events	nucleobase-containing compound catabolic process
nuclear events	nucleobase-containing compound metabolic process
nuclear events	nucleobase-containing compound transport
nuclear events	nucleobase-containing small molecule biosynthetic process
nuclear events	nucleobase-containing small molecule catabolic process
nuclear events	nucleobase-containing small molecule interconversion
nuclear events	nucleobase-containing small molecule metabolic process
nuclear events	nucleocytoplasmic transport
nuclear events	nucleoid organization
nuclear events	nucleus localization
nuclear events	nucleus organization
nuclear events	nucleus-associated proteasomal ubiquitin-dependent protein catabolic process
nuclear events	nucleus-vacuole junction assembly
Notch signaling pathway	Notch receptor processing
Notch signaling pathway	Notch receptor processing, ligand-dependent
Notch signaling pathway	Notch receptor processing, ligand-independent
Notch signaling pathway	Notch signaling involved in heart development
Notch signaling pathway	Notch signaling pathway
Notch signaling pathway	Notch signaling pathway involved in camera-type eye photoreceptor fate commitment
Notch signaling pathway	Notch signaling pathway involved in forebrain neuroblast division
Notch signaling pathway	Notch signaling pathway involved in forebrain neuron fate commitment
Notch signaling pathway	Notch signaling pathway involved in heart induction
Notch signaling pathway	Notch signaling pathway involved in regulation of secondary heart field cardioblast proliferation
noradrenergic	noradrenergic neuron development
noradrenergic	noradrenergic neuron differentiation
noradrenergic	noradrenergic neuron differentiation involved in brainstem development
noradrenergic	noradrenergic neuron fate commitment
noradrenergic	noradrenergic neuron fate commitment involved in brainstem development
NK cells	NK T cell activation
NK cells	NK T cell differentiation
NK cells	NK T cell lineage commitment
NK cells	NK T cell proliferation
NK cells	establishment of natural killer cell polarity
NK cells	mature natural killer cell chemotaxis
NK cells	natural killer cell activation
NK cells	natural killer cell apoptotic process
NK cells	natural killer cell chemotaxis
NK cells	natural killer cell cytokine production
NK cells	natural killer cell degranulation
NK cells	natural killer cell differentiation
NK cells	natural killer cell inhibitory signaling pathway
NK cells	natural killer cell mediated cytotoxicity
NK cells	natural killer cell mediated cytotoxicity directed against tumor cell target
NK cells	natural killer cell mediated immunity
NK cells	natural killer cell progenitor differentiation
NK cells	natural killer cell proliferation
NK cells	natural killer cell tolerance induction
NK cells	negative regulation of NK T cell activation
NK cells	negative regulation of NK T cell differentiation
NK cells	negative regulation of NK T cell proliferation
NK cells	negative regulation of natural killer cell activation
NK cells	negative regulation of natural killer cell apoptotic process
NK cells	negative regulation of natural killer cell chemotaxis
NK cells	negative regulation of natural killer cell cytokine production
NK cells	negative regulation of natural killer cell degranulation
NK cells	negative regulation of natural killer cell differentiation
NK cells	negative regulation of natural killer cell mediated cytotoxicity
NK cells	negative regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
NK cells	negative regulation of natural killer cell mediated immunity
NK cells	negative regulation of natural killer cell proliferation
NK cells	negative regulation of natural killer cell tolerance induction
NK cells	positive regulation of NK T cell activation
NK cells	positive regulation of NK T cell differentiation
NK cells	positive regulation of NK T cell proliferation
NK cells	positive regulation of natural killer cell activation
NK cells	positive regulation of natural killer cell apoptotic process
NK cells	positive regulation of natural killer cell chemotaxis
NK cells	positive regulation of natural killer cell cytokine production
NK cells	positive regulation of natural killer cell degranulation
NK cells	positive regulation of natural killer cell differentiation
NK cells	positive regulation of natural killer cell mediated cytotoxicity
NK cells	positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
NK cells	positive regulation of natural killer cell mediated immunity
NK cells	positive regulation of natural killer cell proliferation
NK cells	positive regulation of natural killer cell tolerance induction
NK cells	protection from natural killer cell mediated cytotoxicity
NK cells	regulation of NK T cell activation
NK cells	regulation of NK T cell differentiation
NK cells	regulation of NK T cell proliferation
NK cells	regulation of natural killer cell activation
NK cells	regulation of natural killer cell apoptotic process
NK cells	regulation of natural killer cell chemotaxis
NK cells	regulation of natural killer cell cytokine production
NK cells	regulation of natural killer cell degranulation
NK cells	regulation of natural killer cell differentiation
NK cells	regulation of natural killer cell mediated cytotoxicity
NK cells	regulation of natural killer cell mediated cytotoxicity directed against tumor cell target
NK cells	regulation of natural killer cell mediated immunity
NK cells	regulation of natural killer cell proliferation
NK cells	regulation of natural killer cell tolerance induction
nitrogen metabolism	nitrate assimilation
nitrogen metabolism	nitrate catabolic process
nitrogen metabolism	nitrate metabolic process
nitrogen metabolism	nitrate transport
nitrogen metabolism	nitrile biosynthetic process
nitrogen metabolism	nitrile catabolic process
nitrogen metabolism	nitrile metabolic process
nitrogen metabolism	nitrilotriacetate metabolic process
nitrogen metabolism	nitrite transport
nitrogen metabolism	nitrobenzene biosynthetic process
nitrogen metabolism	nitrobenzene catabolic process
nitrogen metabolism	nitrobenzene metabolic process
nitrogen metabolism	nitrogen catabolite activation of transcription
nitrogen metabolism	nitrogen catabolite activation of transcription from RNA polymerase II promoter
nitrogen metabolism	nitrogen catabolite regulation of transcription
nitrogen metabolism	nitrogen catabolite regulation of transcription from RNA polymerase II promoter
nitrogen metabolism	nitrogen catabolite repression of transcription
nitrogen metabolism	nitrogen catabolite repression of transcription from RNA polymerase II promoter
nitrogen metabolism	nitrogen compound metabolic process
nitrogen metabolism	nitrogen compound transport
nitrogen metabolism	nitrogen cycle metabolic process
nitrogen metabolism	nitrogen fixation
nitrogen metabolism	nitrogen utilization
nitrogen metabolism	nitrogenase P cluster assembly
nitrogen metabolism	nitrogenous compound fermentation
nitrogen metabolism	nitroglycerin metabolic process
nitrogen metabolism	nitroimidazole catabolic process
nitrogen metabolism	nitroimidazole metabolic process
nitrogen metabolism	nitrotoluene biosynthetic process
nitrogen metabolism	nitrotoluene catabolic process
nitrogen metabolism	nitrotoluene metabolic process
nitric oxide metabolism	nitric oxide biosynthetic process
nitric oxide metabolism	nitric oxide catabolic process
nitric oxide metabolism	nitric oxide homeostasis
nitric oxide metabolism	nitric oxide mediated signal transduction
nitric oxide metabolism	nitric oxide metabolic process
nitric oxide metabolism	nitric oxide production involved in inflammatory response
nitric oxide metabolism	nitric oxide storage
nitric oxide metabolism	nitric oxide transport
nitric oxide metabolism	nitric oxide-cGMP-mediated signaling pathway
nitric oxide metabolism	nitric-oxide synthase biosynthetic process
NGF pathway	negative regulation of nerve growth factor production
NGF pathway	negative regulation of nerve growth factor receptor activity
NGF pathway	negative regulation of neurotrophin TRK receptor signaling pathway
NF-kappaB pathway	NF-kappaB import into nucleus
NF-kappaB pathway	NIK/NF-kappaB signaling
neutrophil	negative regulation of neutrophil aggregation
neutrophil	negative regulation of neutrophil apoptotic process
neutrophil	negative regulation of neutrophil degranulation
neutrophil	negative regulation of neutrophil differentiation
neutrophil	negative regulation of neutrophil extravasation
neutrophil	negative regulation of neutrophil mediated cytotoxicity
neutrophil	negative regulation of neutrophil mediated killing of bacterium
neutrophil	negative regulation of neutrophil mediated killing of fungus
neutrophil	negative regulation of neutrophil mediated killing of gram-negative bacterium
neutrophil	negative regulation of neutrophil mediated killing of gram-positive bacterium
neutrophil	neutrophil activation
neutrophil	neutrophil aggregation
neutrophil	neutrophil apoptotic process
neutrophil	neutrophil chemotaxis
neutrophil	neutrophil clearance
neutrophil	neutrophil degranulation
neutrophil	neutrophil differentiation
neutrophil	neutrophil extravasation
neutrophil	neutrophil homeostasis
neutrophil	neutrophil mediated cytotoxicity
neutrophil	neutrophil mediated immunity
neutrophil	neutrophil mediated killing of bacterium
neutrophil	neutrophil mediated killing of fungus
neutrophil	neutrophil mediated killing of gram-negative bacterium
neutrophil	neutrophil mediated killing of gram-positive bacterium
neutrophil	neutrophil mediated killing of symbiont cell
neutrophil	positive regulation of neutrophil aggregation
neutrophil	positive regulation of neutrophil apoptotic process
neutrophil	positive regulation of neutrophil degranulation
neutrophil	positive regulation of neutrophil differentiation
neutrophil	positive regulation of neutrophil extravasation
neutrophil	positive regulation of neutrophil mediated cytotoxicity
neutrophil	positive regulation of neutrophil mediated killing of bacterium
neutrophil	positive regulation of neutrophil mediated killing of fungus
neutrophil	positive regulation of neutrophil mediated killing of gram-negative bacterium
neutrophil	positive regulation of neutrophil mediated killing of gram-positive bacterium
neutrophil	regulation of neutrophil aggregation
neutrophil	regulation of neutrophil apoptotic process
neutrophil	regulation of neutrophil degranulation
neutrophil	regulation of neutrophil differentiation
neutrophil	regulation of neutrophil extravasation
neutrophil	regulation of neutrophil mediated cytotoxicity
neutrophil	regulation of neutrophil mediated killing of bacterium
neutrophil	regulation of neutrophil mediated killing of fungus
neutrophil	regulation of neutrophil mediated killing of gram-negative bacterium
neutrophil	regulation of neutrophil mediated killing of gram-positive bacterium
neurotransmittter	regulation of epinephrine secretion
neurotransmittter	regulation of epinephrine uptake
neurotransmitter	asynchronous neurotransmitter secretion
neurotransmitter	calcium ion-dependent exocytosis of neurotransmitter
neurotransmitter	calcium ion-independent exocytosis of neurotransmitter
neurotransmitter	catecholamine biosynthetic process
neurotransmitter	catecholamine catabolic process
neurotransmitter	catecholamine metabolic process
neurotransmitter	catecholamine secretion
neurotransmitter	catecholamine transport
neurotransmitter	catecholamine uptake involved in synaptic transmission
neurotransmitter	inhibition of acetylcholine uptake
neurotransmitter	inhibition of cysteine-type endopeptidase activity
neurotransmitter	inhibition of dopamine uptake involved in synaptic transmission
neurotransmitter	inhibition of epinephrine uptake
neurotransmitter	inhibition of histamine uptake
neurotransmitter	inhibition of mitotic anaphase-promoting complex activity
neurotransmitter	inhibition of neuroepithelial cell differentiation
neurotransmitter	inhibition of neurotransmitter uptake
neurotransmitter	inhibition of norepinephrine uptake
neurotransmitter	inhibition of serotonin uptake
neurotransmitter	modulation by symbiont of host neurotransmitter secretion
neurotransmitter	negative regulation of neurotransmitter secretion
neurotransmitter	negative regulation of neurotransmitter transport
neurotransmitter	negative regulation of neurotransmitter uptake
neurotransmitter	neurotransmitter biosynthetic process
neurotransmitter	neurotransmitter biosynthetic process and storage
neurotransmitter	neurotransmitter catabolic process
neurotransmitter	neurotransmitter metabolic process
neurotransmitter	neurotransmitter receptor biosynthetic process
neurotransmitter	neurotransmitter receptor catabolic process
neurotransmitter	neurotransmitter receptor metabolic process
neurotransmitter	neurotransmitter secretion
neurotransmitter	neurotransmitter secretion involved in regulation of skeletal muscle contraction
neurotransmitter	neurotransmitter secretory pathway
neurotransmitter	neurotransmitter signaling initiating cell movement, involved in cerebral cortex radial glia guided migration
neurotransmitter	neurotransmitter transport
neurotransmitter	neurotransmitter uptake
neurotransmitter	neurotransmitter-gated ion channel clustering
neurotransmitter	neurotransmitter-mediated guidance of interneurons involved in substrate-independent cerebral cortex tangential migration
neurotransmitter	norepinephrine biosynthetic process
neurotransmitter	norepinephrine catabolic process
neurotransmitter	norepinephrine metabolic process
neurotransmitter	norepinephrine secretion
neurotransmitter	norepinephrine transport
neurotransmitter	norepinephrine uptake
neurotransmitter	norepinephrine-epinephrine catabolic process in blood stream
neurotransmitter	norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure
neurotransmitter	positive regulation of neurotransmitter secretion
neurotransmitter	positive regulation of neurotransmitter transport
neurotransmitter	positive regulation of neurotransmitter uptake
neurotransmitter	regulation of catecholamine metabolic process
neurotransmitter	regulation of catecholamine secretion
neurotransmitter	regulation of catecholamine uptake involved in synaptic transmission
neurotransmitter	regulation of neurotransmitter levels
neurotransmitter	regulation of neurotransmitter secretion
neurotransmitter	regulation of neurotransmitter transport
neurotransmitter	regulation of neurotransmitter uptake
neurotransmitter	sequestering of neurotransmitter
neurotransmitter	signal initiation by neurotransmitter
neurotransmitter	synchronous neurotransmitter secretion
neuron differentiation	somatic motor neuron differentiation
neuron differentiation	somatic motor neuron fate commitment
neuron development	asymmetric neuroblast division
neuron development	asymmetric neuroblast division resulting in ganglion mother cell formation
neuron development	asymmetric radial glial cell division in forebrain
